game_id,date,home,vis,pos,team,event,event_deets,block,ORL_desc,neut_desc,MIA_desc,ORL_score,MIA_score
0022100493,2021-12-26,ORL,MIA,MIA,MIA,fg_make,6,False,,,Carter Jr. 1' Driving Layup (5 PTS),41,52
0022100493,2021-12-26,ORL,MIA,ORL,ORL,tov,1,False,Butler Bad Pass Turnover (P1.T7),,Wagner STEAL (1 STL),,
0022100493,2021-12-26,ORL,MIA,MIA,MIA,fg3_make,1,False,,,Carter Jr. 24' 3PT Jump Shot (8 PTS) (Schofield 1 AST),44,52
0022100493,2021-12-26,ORL,MIA,ORL,ORL,fg3_miss,1,False,MISS Strus 27' 3PT Jump Shot,,,,
0022100493,2021-12-26,ORL,MIA,ORL,ORL,oreb,0,False,Butler REBOUND (Off:4 Def:3),,,,
0022100493,2021-12-26,ORL,MIA,ORL,ORL,fg_make,72,False,Butler 1' Putback Layup (14 PTS),,,44,54
0022100493,2021-12-26,ORL,MIA,MIA,MIA,foul,4,False,,,Carter Jr. OFF.Foul (P2) (B.Taylor),,
0022100493,2021-12-26,ORL,MIA,ORL,ORL,tov,37,False,,,Carter Jr. Offensive Foul Turnover (P4.T13),,
0022100493,2021-12-26,ORL,MIA,MIA,MIA,tov,2,False,Vincent Lost Ball Turnover (P3.T8),,Gravett STEAL (1 STL),,
0022100493,2021-12-26,ORL,MIA,ORL,ORL,foul,2,False,Strus S.FOUL (P1.T1) (D.Mosher),,,,
0022100493,2021-12-26,ORL,MIA,MIA,MIA,ft_make,11,False,,,Wagner Free Throw 1 of 2 (5 PTS),45,54
0022100493,2021-12-26,ORL,MIA,MIA,MIA,ft_make,12,False,,,Wagner Free Throw 2 of 2 (6 PTS),46,54
0022100493,2021-12-26,ORL,MIA,ORL,ORL,fg3_make,1,False,Vincent 24' 3PT Jump Shot (5 PTS) (Butler 2 AST),,,46,57
0022100493,2021-12-26,ORL,MIA,MIA,MIA,fg_miss,80,False,,,MISS Gravett 17' Step Back Jump Shot,,
0022100493,2021-12-26,ORL,MIA,MIA,ORL,dreb,0,False,Butler REBOUND (Off:4 Def:4),,,,
0022100493,2021-12-26,ORL,MIA,ORL,ORL,fg3_make,1,False,Vincent 3PT Jump Shot (8 PTS) (Butler 3 AST),,,46,60
0022100493,2021-12-26,ORL,MIA,MIA,MIA,fg_make,6,False,,,Wagner 2' Driving Layup (8 PTS),48,60
0022100493,2021-12-26,ORL,MIA,ORL,ORL,fg_miss,78,False,MISS Yurtseven 6' Floating Jump Shot,,,,
0022100493,2021-12-26,ORL,MIA,ORL,ORL,oreb,0,False,Butler REBOUND (Off:5 Def:4),,,,
0022100493,2021-12-26,ORL,MIA,ORL,ORL,fg3_make,1,False,Strus 25' 3PT Jump Shot (8 PTS) (Robinson 3 AST),,,48,63
0022100493,2021-12-26,ORL,MIA,MIA,MIA,timeout,1,False,,,Magic Timeout: Regular (Reg.4 Short 0),,
0022100493,2021-12-26,ORL,MIA,MIA,MIA,fg3_miss,1,False,,,MISS Schofield 24' 3PT Jump Shot,,
0022100493,2021-12-26,ORL,MIA,MIA,ORL,dreb,0,False,Vincent REBOUND (Off:0 Def:2),,,,
0022100493,2021-12-26,ORL,MIA,ORL,ORL,fg3_miss,1,False,MISS Strus 26' 3PT Jump Shot,,,,
0022100493,2021-12-26,ORL,MIA,ORL,MIA,dreb,0,False,,,Carter Jr. REBOUND (Off:3 Def:9),,
0022100493,2021-12-26,ORL,MIA,MIA,MIA,fg_make,5,False,,,Schofield 2' Layup (6 PTS) (Harris 1 AST),50,63
0022100493,2021-12-26,ORL,MIA,ORL,ORL,fg_miss,1,False,MISS Yurtseven 14' Jump Shot,,,,
0022100493,2021-12-26,ORL,MIA,ORL,ORL,oreb,0,False,Butler REBOUND (Off:6 Def:4),,,,
0022100493,2021-12-26,ORL,MIA,ORL,ORL,fg3_miss,1,False,MISS Robinson 26' 3PT Jump Shot,,,,
0022100493,2021-12-26,ORL,MIA,ORL,MIA,dreb,0,False,,,Gravett REBOUND (Off:0 Def:4),,
0022100493,2021-12-26,ORL,MIA,MIA,MIA,fg3_miss,1,False,,,MISS Carter Jr. 26' 3PT Jump Shot,,
0022100493,2021-12-26,ORL,MIA,MIA,ORL,dreb,0,False,Robinson REBOUND (Off:2 Def:1),,,,
0022100493,2021-12-26,ORL,MIA,ORL,ORL,tov,1,False,Butler Bad Pass Turnover (P2.T9),,Wagner STEAL (2 STL),,
0022100493,2021-12-26,ORL,MIA,MIA,ORL,foul,1,False,Yurtseven P.FOUL (P3.T2) (B.Taylor),,,,
0022100493,2021-12-26,ORL,MIA,MIA,MIA,tov,40,False,,,Harris Out of Bounds Lost Ball Turnover (P2.T14),,
0022100493,2021-12-26,ORL,MIA,ORL,ORL,fg3_miss,1,False,MISS Strus 27' 3PT Jump Shot,,,,
0022100493,2021-12-26,ORL,MIA,ORL,MIA,dreb,0,False,,,Wagner REBOUND (Off:1 Def:1),,
0022100493,2021-12-26,ORL,MIA,MIA,MIA,fg_miss,102,False,,,MISS Gravett 2' Driving Floating Bank Jump Shot,,
0022100493,2021-12-26,ORL,MIA,MIA,ORL,dreb,0,False,Yurtseven REBOUND (Off:4 Def:8),,,,
0022100493,2021-12-26,ORL,MIA,ORL,ORL,fg_miss,74,False,MISS Butler 2' Running Reverse Layup,,,,
0022100493,2021-12-26,ORL,MIA,ORL,MIA,dreb,0,False,,,Harris REBOUND (Off:0 Def:2),,
0022100493,2021-12-26,ORL,MIA,MIA,MIA,fg_make,6,False,,,Hampton 1' Driving Layup (6 PTS) (Gravett 1 AST),52,63
0022100493,2021-12-26,ORL,MIA,ORL,ORL,timeout,1,False,HEAT Timeout: Regular (Full 4 Short 0),,,,
0022100493,2021-12-26,ORL,MIA,ORL,ORL,fg_make,5,False,Haslem 2' Layup (8 PTS) (Butler 4 AST),,,52,65
0022100493,2021-12-26,ORL,MIA,MIA,MIA,fg_miss,5,False,,,MISS Wagner 1' Layup,,
0022100493,2021-12-26,ORL,MIA,MIA,MIA,oreb,0,False,,,Gillespie REBOUND (Off:1 Def:0),,
0022100493,2021-12-26,ORL,MIA,MIA,MIA,fg_make,86,False,,,Gillespie 6' Turnaround Fadeaway (2 PTS),54,65
0022100493,2021-12-26,ORL,MIA,ORL,ORL,tov,45,False,Herro Out of Bounds - Bad Pass Turnover Turnover (P1.T10),,,,
0022100493,2021-12-26,ORL,MIA,MIA,MIA,tov,2,False,Haslem STEAL (1 STL),,Gillespie Lost Ball Turnover (P1.T15),,
0022100493,2021-12-26,ORL,MIA,ORL,ORL,fg_make,98,False,Martin 1' Cutting Layup Shot (7 PTS) (Herro 7 AST),,,54,67
0022100493,2021-12-26,ORL,MIA,MIA,MIA,fg_miss,6,False,,,MISS Hampton 4' Driving Layup,,
0022100493,2021-12-26,ORL,MIA,MIA,MIA,fg_make,107,False,,,Harris Tip Dunk Shot (15 PTS),56,67
0022100493,2021-12-26,ORL,MIA,ORL,MIA,dreb,0,False,,,Harris REBOUND (Off:1 Def:2),,
0022100493,2021-12-26,ORL,MIA,MIA,MIA,fg_miss,101,False,MISS Herro 10' Driving Floating Jump Shot,,,,
0022100493,2021-12-26,ORL,MIA,MIA,MIA,oreb,0,False,,,Gravett REBOUND (Off:0 Def:5),,
0022100493,2021-12-26,ORL,MIA,MIA,ORL,foul,28,False,Martin Personal Take Foul (P2.T3) (D.Mosher),,,,
0022100493,2021-12-26,ORL,MIA,MIA,MIA,fg_make,80,False,,,Hampton 17' Step Back Jump Shot (8 PTS) (Frazier 1 AST),58,67
0022100493,2021-12-26,ORL,MIA,ORL,ORL,fg3_make,1,False,Martin 26' 3PT Jump Shot (10 PTS) (Herro 8 AST),,,58,70
0022100493,2021-12-26,ORL,MIA,MIA,MIA,fg3_miss,79,False,,,MISS Hampton 28' 3PT Pullup Jump Shot,,
0022100493,2021-12-26,ORL,MIA,MIA,MIA,oreb,0,False,,,Magic Rebound,,
0022100493,2021-12-26,ORL,MIA,MIA,ORL,foul,3,False,Haslem L.B.FOUL (P3.T4) (D.Mosher),,,,
0022100493,2021-12-26,ORL,MIA,MIA,ORL,foul,2,False,Haslem S.FOUL (P4.PN) (B.Taylor),,,,
0022100493,2021-12-26,ORL,MIA,MIA,MIA,ft_make,11,False,,,MISS Hampton Free Throw 1 of 2,,
0022100493,2021-12-26,ORL,MIA,MIA,MIA,oreb,1,False,,,Magic Rebound,,
0022100493,2021-12-26,ORL,MIA,MIA,MIA,ft_make,12,False,,,MISS Hampton Free Throw 2 of 2,,
0022100493,2021-12-26,ORL,MIA,ORL,ORL,oreb,0,False,Haslem REBOUND (Off:1 Def:2),,,,
0022100493,2021-12-26,ORL,MIA,ORL,ORL,fg_make,6,False,Martin 2' Driving Layup (12 PTS) (Haslem 1 AST),,,58,72
0022100493,2021-12-26,ORL,MIA,MIA,MIA,fg_miss,75,False,,,MISS Wagner 1' Driving Finger Roll Layup,,
0022100493,2021-12-26,ORL,MIA,MIA,ORL,dreb,0,False,Haslem REBOUND (Off:1 Def:3),,,,
0022100493,2021-12-26,ORL,MIA,ORL,MIA,foul,1,False,,,Gillespie P.FOUL (P1.T2) (D.Mosher),,
0022100493,2021-12-26,ORL,MIA,ORL,ORL,foul,4,False,Herro OFF.Foul (P2) (B.Taylor),,,,
0022100493,2021-12-26,ORL,MIA,MIA,MIA,tov,37,False,Herro Offensive Foul Turnover (P2.T11),,,,
0022100493,2021-12-26,ORL,MIA,ORL,ORL,foul,11,False,Herro T.FOUL (P2.PN) (B.Taylor),,,,
0022100493,2021-12-26,ORL,MIA,MIA,MIA,ft_make,16,False,,,MISS Wagner Free Throw Technical,,
0022100493,2021-12-26,ORL,MIA,MIA,MIA,oreb,1,False,,,Magic Rebound,,
0022100493,2021-12-26,ORL,MIA,MIA,MIA,ejection,4,False,Herro Ejection:Other,,,,
0022100493,2021-12-26,ORL,MIA,MIA,MIA,fg_make,98,False,,,Wagner 1' Cutting Layup Shot (10 PTS) (Frazier 2 AST),60,72
0022100493,2021-12-26,ORL,MIA,ORL,ORL,fg_miss,6,False,MISS Vincent 2' Driving Layup,,,,
0022100493,2021-12-26,ORL,MIA,ORL,MIA,dreb,0,False,,,Gillespie REBOUND (Off:1 Def:1),,
0022100493,2021-12-26,ORL,MIA,MIA,,period_end,0,False,,End of 3rd Period (5:18 PM EST),,60,72
0022100493,2021-12-26,ORL,MIA,ORL,,period_start,0,False,,Start of 4th Period (5:21 PM EST),,60,72
0022100493,2021-12-26,ORL,MIA,ORL,ORL,tov,1,False,Martin STEAL (1 STL),,Frazier Bad Pass Turnover (P3.T16),,
0022100493,2021-12-26,ORL,MIA,MIA,MIA,fg_miss,5,False,MISS Haslem 2' Layup,,Gillespie BLOCK (1 BLK),,
0022100493,2021-12-26,ORL,MIA,MIA,ORL,dreb,0,False,Haslem REBOUND (Off:2 Def:3),,,,
0022100493,2021-12-26,ORL,MIA,ORL,ORL,fg_miss,72,False,MISS Haslem 2' Putback Layup,,,,
0022100493,2021-12-26,ORL,MIA,ORL,MIA,dreb,0,False,,,Magic Rebound,,
0022100493,2021-12-26,ORL,MIA,MIA,ORL,foul,3,False,Haslem L.B.FOUL (P5.T1) (J.Goldenberg),,,,
0022100493,2021-12-26,ORL,MIA,MIA,MIA,fg_make,108,False,,,Gillespie 1' Cutting Dunk Shot (4 PTS) (Ford 1 AST),62,72
0022100493,2021-12-26,ORL,MIA,ORL,ORL,fg3_make,1,False,Vincent 26' 3PT Jump Shot (11 PTS),,,62,75
0022100493,2021-12-26,ORL,MIA,MIA,MIA,fg_miss,1,False,,,MISS Gillespie 10' Jump Shot,,
0022100493,2021-12-26,ORL,MIA,MIA,ORL,dreb,0,False,Garrett REBOUND (Off:0 Def:2),,,,
0022100493,2021-12-26,ORL,MIA,ORL,ORL,fg3_miss,80,False,MISS Vincent 26' 3PT Step Back Jump Shot,,,,
0022100493,2021-12-26,ORL,MIA,ORL,MIA,dreb,0,False,,,Ford REBOUND (Off:0 Def:4),,
0022100493,2021-12-26,ORL,MIA,MIA,MIA,fg3_make,1,False,,,Hampton 28' 3PT Jump Shot (11 PTS) (Frazier 3 AST),65,75
0022100493,2021-12-26,ORL,MIA,ORL,ORL,fg_miss,1,False,MISS Yurtseven 16' Jump Shot,,,,
0022100493,2021-12-26,ORL,MIA,ORL,MIA,dreb,0,False,,,Gillespie REBOUND (Off:1 Def:2),,
0022100493,2021-12-26,ORL,MIA,MIA,MIA,fg3_miss,1,False,,,MISS Ford 26' 3PT Jump Shot,,
0022100493,2021-12-26,ORL,MIA,MIA,ORL,dreb,0,False,Yurtseven REBOUND (Off:4 Def:9),,,,
0022100493,2021-12-26,ORL,MIA,ORL,ORL,fg3_miss,1,False,MISS Garrett 3PT Jump Shot,,,,
0022100493,2021-12-26,ORL,MIA,ORL,MIA,dreb,0,False,,,Frazier REBOUND (Off:0 Def:1),,
0022100493,2021-12-26,ORL,MIA,MIA,ORL,foul,2,False,Garrett S.FOUL (P1.T2) (J.Goldenberg),,,,
0022100493,2021-12-26,ORL,MIA,MIA,MIA,ft_make,11,False,,,Frazier Free Throw 1 of 2 (1 PTS),66,75
0022100493,2021-12-26,ORL,MIA,MIA,MIA,ft_make,12,False,,,MISS Frazier Free Throw 2 of 2,,
0022100493,2021-12-26,ORL,MIA,ORL,ORL,oreb,0,False,Butler REBOUND (Off:6 Def:5),,,,
0022100493,2021-12-26,ORL,MIA,ORL,ORL,fg3_miss,80,False,MISS Martin 27' 3PT Step Back Jump Shot,,,,
0022100493,2021-12-26,ORL,MIA,ORL,MIA,dreb,0,False,,,Schofield REBOUND (Off:0 Def:5),,
0022100493,2021-12-26,ORL,MIA,MIA,MIA,fg3_miss,1,False,,,MISS Hampton 25' 3PT Jump Shot,,
0022100493,2021-12-26,ORL,MIA,MIA,ORL,dreb,0,False,Vincent REBOUND (Off:0 Def:3),,,,
0022100493,2021-12-26,ORL,MIA,ORL,ORL,fg_miss,41,True,MISS Strus 3' Running Layup,,,,
0022100493,2021-12-26,ORL,MIA,ORL,MIA,block,41,True,,,Hampton BLOCK (1 BLK),,
0022100493,2021-12-26,ORL,MIA,ORL,ORL,oreb,0,False,Martin REBOUND (Off:1 Def:0),,,,
0022100493,2021-12-26,ORL,MIA,ORL,ORL,fg_make,72,False,Martin 3' Putback Layup (14 PTS),,,66,77
0022100493,2021-12-26,ORL,MIA,MIA,MIA,fg3_miss,1,False,,,MISS Schofield 24' 3PT Jump Shot,,
0022100493,2021-12-26,ORL,MIA,MIA,ORL,dreb,0,False,Martin REBOUND (Off:1 Def:1),,,,
0022100493,2021-12-26,ORL,MIA,ORL,MIA,foul,2,False,,,Ford S.FOUL (P2.T1) (J.Goldenberg),,
0022100493,2021-12-26,ORL,MIA,ORL,ORL,ft_make,11,False,MISS Butler Free Throw 1 of 2,,,,
0022100493,2021-12-26,ORL,MIA,ORL,ORL,oreb,1,False,HEAT Rebound,,,,
0022100493,2021-12-26,ORL,MIA,ORL,ORL,ft_make,12,False,Butler Free Throw 2 of 2 (15 PTS),,,66,78
0022100493,2021-12-26,ORL,MIA,MIA,MIA,fg3_make,1,False,,,Frazier 25' 3PT Jump Shot (4 PTS),69,78
0022100493,2021-12-26,ORL,MIA,ORL,ORL,fg3_miss,1,False,MISS Martin 26' 3PT Jump Shot,,,,
0022100493,2021-12-26,ORL,MIA,ORL,MIA,dreb,0,False,,,Schofield REBOUND (Off:0 Def:6),,
0022100493,2021-12-26,ORL,MIA,MIA,MIA,fg3_miss,1,False,,,MISS Harris 26' 3PT Jump Shot,,
0022100493,2021-12-26,ORL,MIA,MIA,ORL,dreb,0,False,Strus REBOUND (Off:0 Def:2),,,,
0022100493,2021-12-26,ORL,MIA,ORL,ORL,fg_make,66,False,Butler 1' Jump Bank Shot (17 PTS),,,69,80
0022100493,2021-12-26,ORL,MIA,MIA,MIA,fg_miss,5,False,,,MISS Harris 4' Layup,,
0022100493,2021-12-26,ORL,MIA,MIA,MIA,oreb,0,False,,,Gillespie REBOUND (Off:2 Def:2),,
0022100493,2021-12-26,ORL,MIA,MIA,MIA,fg3_make,1,False,,,Hampton 27' 3PT Jump Shot (14 PTS) (Frazier 4 AST),72,80
0022100493,2021-12-26,ORL,MIA,ORL,ORL,fg_miss,79,False,MISS Butler 5' Pullup Jump Shot,,,,
0022100493,2021-12-26,ORL,MIA,ORL,MIA,dreb,0,False,,,Frazier REBOUND (Off:0 Def:2),,
0022100493,2021-12-26,ORL,MIA,MIA,MIA,fg3_miss,80,False,,,MISS Hampton 27' 3PT Step Back Jump Shot,,
0022100493,2021-12-26,ORL,MIA,MIA,ORL,dreb,0,False,Martin REBOUND (Off:1 Def:2),,,,
0022100493,2021-12-26,ORL,MIA,ORL,ORL,fg_miss,101,False,MISS Martin 3' Driving Floating Jump Shot,,,,
0022100493,2021-12-26,ORL,MIA,ORL,ORL,oreb,0,False,Martin REBOUND (Off:2 Def:2),,,,
0022100493,2021-12-26,ORL,MIA,ORL,ORL,fg_make,72,False,Martin Putback Layup (16 PTS),,,72,82
0022100493,2021-12-26,ORL,MIA,MIA,MIA,foul,2,False,,,Gillespie S.FOUL (P2.T2) (B.Taylor),,
0022100493,2021-12-26,ORL,MIA,ORL,ORL,timeout,1,False,HEAT Timeout: Regular (Full 5 Short 0),,,,
0022100493,2021-12-26,ORL,MIA,ORL,ORL,ft_make,10,False,Martin Free Throw 1 of 1 (17 PTS),,,72,83
0022100493,2021-12-26,ORL,MIA,ORL,MIA,foul,4,False,,,Carter Jr. OFF.Foul (P3) (J.Goldenberg),,
0022100493,2021-12-26,ORL,MIA,ORL,ORL,tov,37,False,,,Carter Jr. Offensive Foul Turnover (P5.T17),,
0022100493,2021-12-26,ORL,MIA,MIA,ORL,foul,4,False,Yurtseven OFF.Foul (P4) (D.Mosher),,,,
0022100493,2021-12-26,ORL,MIA,MIA,MIA,tov,37,False,Yurtseven Offensive Foul Turnover (P3.T12),,,,
0022100493,2021-12-26,ORL,MIA,ORL,MIA,foul,4,False,,,Carter Jr. OFF.Foul (P4) (D.Mosher),,
0022100493,2021-12-26,ORL,MIA,ORL,ORL,tov,37,False,,,Carter Jr. Offensive Foul Turnover (P6.T18),,
0022100493,2021-12-26,ORL,MIA,MIA,MIA,fg_miss,101,False,MISS Vincent 7' Driving Floating Jump Shot,,,,
0022100493,2021-12-26,ORL,MIA,MIA,ORL,dreb,0,False,Yurtseven REBOUND (Off:5 Def:9),,,,
0022100493,2021-12-26,ORL,MIA,ORL,ORL,fg_make,97,False,Yurtseven Tip Layup Shot (16 PTS),,,72,85
0022100493,2021-12-26,ORL,MIA,MIA,MIA,fg3_miss,1,False,,,MISS Hampton 25' 3PT Jump Shot,,
0022100493,2021-12-26,ORL,MIA,MIA,ORL,dreb,0,False,Vincent REBOUND (Off:0 Def:4),,,,
0022100493,2021-12-26,ORL,MIA,ORL,ORL,fg_miss,3,False,MISS Yurtseven 3' Hook Shot,,,,
0022100493,2021-12-26,ORL,MIA,ORL,MIA,dreb,0,False,,,Carter Jr. REBOUND (Off:3 Def:10),,
0022100493,2021-12-26,ORL,MIA,MIA,MIA,fg_miss,6,True,,,MISS Gravett 3' Driving Layup,,
0022100493,2021-12-26,ORL,MIA,MIA,ORL,block,6,True,Martin BLOCK (1 BLK),,,,
0022100493,2021-12-26,ORL,MIA,MIA,ORL,dreb,0,False,Vincent REBOUND (Off:0 Def:5),,,,
0022100493,2021-12-26,ORL,MIA,ORL,ORL,fg3_make,1,False,Strus 28' 3PT Jump Shot (11 PTS) (Vincent 8 AST),,,72,88
0022100493,2021-12-26,ORL,MIA,MIA,MIA,timeout,1,False,,,Magic Timeout: Regular (Reg.5 Short 0),,
0022100493,2021-12-26,ORL,MIA,MIA,MIA,fg_miss,102,False,,,MISS Wagner 9' Driving Floating Bank Jump Shot,,
0022100493,2021-12-26,ORL,MIA,MIA,ORL,dreb,0,False,HEAT Rebound,,,,
0022100493,2021-12-26,ORL,MIA,ORL,MIA,foul,3,False,,,Wagner L.B.FOUL (P1.T3) (J.Goldenberg),,
0022100493,2021-12-26,ORL,MIA,ORL,ORL,fg_make,63,False,Vincent 6' Fadeaway Jumper (13 PTS),,,72,90
0022100493,2021-12-26,ORL,MIA,MIA,MIA,fg3_make,1,False,,,Wagner 24' 3PT Jump Shot (13 PTS) (Hampton 4 AST),75,90
0022100493,2021-12-26,ORL,MIA,ORL,MIA,foul,2,False,,,Carter Jr. S.FOUL (P5.T4) (J.Goldenberg),,
0022100493,2021-12-26,ORL,MIA,ORL,ORL,ft_make,11,False,MISS Martin Free Throw 1 of 2,,,,
0022100493,2021-12-26,ORL,MIA,ORL,ORL,oreb,1,False,HEAT Rebound,,,,
0022100493,2021-12-26,ORL,MIA,ORL,ORL,ft_make,12,False,MISS Martin Free Throw 2 of 2,,,,
0022100493,2021-12-26,ORL,MIA,MIA,MIA,oreb,0,False,,,Carter Jr. REBOUND (Off:3 Def:11),,
0022100493,2021-12-26,ORL,MIA,MIA,MIA,tov,1,False,Garrett STEAL (1 STL),,Gravett Bad Pass Turnover (P2.T19),,
0022100493,2021-12-26,ORL,MIA,ORL,MIA,foul,2,False,,,Gravett S.FOUL (P2.PN) (D.Mosher),,
0022100493,2021-12-26,ORL,MIA,ORL,ORL,ft_make,11,False,MISS Garrett Free Throw 1 of 2,,,,
0022100493,2021-12-26,ORL,MIA,ORL,ORL,oreb,1,False,HEAT Rebound,,,,
0022100493,2021-12-26,ORL,MIA,ORL,ORL,ft_make,12,False,Garrett Free Throw 2 of 2 (1 PTS),,,75,91
0022100493,2021-12-26,ORL,MIA,MIA,MIA,timeout,1,False,,,Magic Timeout: Regular (Reg.6 Short 0),,
0022100493,2021-12-26,ORL,MIA,MIA,ORL,foul,2,False,Garrett S.FOUL (P2.T3) (B.Taylor),,,,
0022100493,2021-12-26,ORL,MIA,MIA,MIA,ft_make,11,False,,,Harris Free Throw 1 of 2 (16 PTS),76,91
0022100493,2021-12-26,ORL,MIA,MIA,MIA,ft_make,12,False,,,Harris Free Throw 2 of 2 (17 PTS),77,91
0022100493,2021-12-26,ORL,MIA,ORL,ORL,fg_miss,79,False,MISS Vincent 15' Pullup Jump Shot,,,,
0022100493,2021-12-26,ORL,MIA,ORL,ORL,oreb,0,False,Garrett REBOUND (Off:1 Def:2),,,,
0022100493,2021-12-26,ORL,MIA,ORL,ORL,fg3_miss,1,False,MISS Strus 25' 3PT Jump Shot,,,,
0022100493,2021-12-26,ORL,MIA,ORL,ORL,oreb,0,False,Martin REBOUND (Off:3 Def:2),,,,
0022100493,2021-12-26,ORL,MIA,ORL,ORL,fg3_miss,79,False,MISS Vincent 29' 3PT Pullup Jump Shot,,,,
0022100493,2021-12-26,ORL,MIA,ORL,ORL,oreb,0,False,Yurtseven REBOUND (Off:6 Def:9),,,,
0022100493,2021-12-26,ORL,MIA,ORL,ORL,tov,1,False,Vincent Bad Pass Turnover (P4.T13),,Gravett STEAL (2 STL),,
0022100493,2021-12-26,ORL,MIA,MIA,MIA,fg3_make,79,False,,,Gravett 24' 3PT Pullup Jump Shot (12 PTS),80,91
0022100493,2021-12-26,ORL,MIA,ORL,ORL,tov,1,False,Strus Bad Pass Turnover (P1.T14),,Hampton STEAL (2 STL),,
0022100493,2021-12-26,ORL,MIA,MIA,MIA,fg3_make,1,False,,,Harris 26' 3PT Jump Shot (20 PTS) (Hampton 5 AST),83,91
0022100493,2021-12-26,ORL,MIA,ORL,MIA,foul,1,False,,,Gillespie P.FOUL (P3.PN) (B.Taylor),,
0022100493,2021-12-26,ORL,MIA,ORL,ORL,ft_make,11,False,Strus Free Throw 1 of 2 (12 PTS),,,83,92
0022100493,2021-12-26,ORL,MIA,ORL,ORL,ft_make,12,False,Strus Free Throw 2 of 2 (13 PTS),,,83,93
0022100493,2021-12-26,ORL,MIA,MIA,,period_end,0,False,,End of 4th Period (5:47 PM EST),,83,93
